,id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
514,532882,13,SavedShot,0.8019999694824219,0.5479999923706055,0.06159929186105728,Morgan Gibbs-White,h,6857,OpenPlay,2023,RightFoot,22285,Nottingham Forest,Sheffield United,2,1,2023-08-18 18:45:00,Taiwo Awoniyi,Pass
515,532883,15,MissedShots,0.9519999694824218,0.5270000076293946,0.10559770464897156,Scott McKenna,h,10757,FromCorner,2023,Head,22285,Nottingham Forest,Sheffield United,2,1,2023-08-18 18:45:00,Joe Worrall,HeadPass
516,532884,30,BlockedShot,0.845,0.30700000762939456,0.0499471090734005,Brennan Johnson,h,10760,OpenPlay,2023,LeftFoot,22285,Nottingham Forest,Sheffield United,2,1,2023-08-18 18:45:00,Morgan Gibbs-White,Pass
517,532885,31,MissedShots,0.9309999847412109,0.4909999847412109,0.11900794506072998,Willy Boly,h,6850,FromCorner,2023,Head,22285,Nottingham Forest,Sheffield United,2,1,2023-08-18 18:45:00,Morgan Gibbs-White,Cross
518,532887,39,BlockedShot,0.805,0.49,0.060687411576509476,Brennan Johnson,h,10760,OpenPlay,2023,RightFoot,22285,Nottingham Forest,Sheffield United,2,1,2023-08-18 18:45:00,,None
519,532888,42,MissedShots,0.9209999847412109,0.49900001525878906,0.04835672676563263,Joe Worrall,h,10756,FromCorner,2023,Head,22285,Nottingham Forest,Sheffield United,2,1,2023-08-18 18:45:00,Morgan Gibbs-White,Aerial
520,532889,42,MissedShots,0.9569999694824218,0.3120000076293945,0.022981125861406326,Serge Aurier,h,3600,FromCorner,2023,Head,22285,Nottingham Forest,Sheffield United,2,1,2023-08-18 18:45:00,Joe Worrall,Rebound
521,532890,44,MissedShots,0.77,0.6940000152587891,0.025770094245672226,Morgan Gibbs-White,h,6857,OpenPlay,2023,RightFoot,22285,Nottingham Forest,Sheffield United,2,1,2023-08-18 18:45:00,Neco Williams,TakeOn
522,532895,61,MissedShots,0.745,0.3189999961853027,0.014450658112764359,Danilo,h,11317,OpenPlay,2023,LeftFoot,22285,Nottingham Forest,Sheffield United,2,1,2023-08-18 18:45:00,Taiwo Awoniyi,Pass
523,532896,64,SavedShot,0.9640000152587891,0.47200000762939454,0.13568224012851715,Willy Boly,h,6850,FromCorner,2023,RightFoot,22285,Nottingham Forest,Sheffield United,2,1,2023-08-18 18:45:00,,None
524,532898,70,BlockedShot,0.8190000152587891,0.49900001525878906,0.053892750293016434,Danilo,h,11317,OpenPlay,2023,RightFoot,22285,Nottingham Forest,Sheffield United,2,1,2023-08-18 18:45:00,,None
525,532899,70,BlockedShot,0.81,0.59,0.05134916305541992,Anthony Elanga,h,9524,OpenPlay,2023,RightFoot,22285,Nottingham Forest,Sheffield United,2,1,2023-08-18 18:45:00,Danilo,Pass
526,532900,71,BlockedShot,0.8030000305175782,0.710999984741211,0.02352273091673851,Neco Williams,h,8204,OpenPlay,2023,RightFoot,22285,Nottingham Forest,Sheffield United,2,1,2023-08-18 18:45:00,Danilo,Pass
527,532901,72,MissedShots,0.874000015258789,0.425,0.03313583508133888,Joe Worrall,h,10756,SetPiece,2023,Head,22285,Nottingham Forest,Sheffield United,2,1,2023-08-18 18:45:00,Morgan Gibbs-White,Cross
528,532903,88,Goal,0.9180000305175782,0.44099998474121094,0.11083554476499557,Chris Wood,h,4456,OpenPlay,2023,Head,22285,Nottingham Forest,Sheffield United,2,1,2023-08-18 18:45:00,Serge Aurier,Cross
529,533573,8,BlockedShot,0.9080000305175782,0.7240000152587891,0.0434073731303215,Jack Grealish,h,675,OpenPlay,2023,RightFoot,22291,Manchester City,Newcastle United,1,0,2023-08-19 19:00:00,Julián Álvarez,Pass
530,533574,13,MissedShots,0.7659999847412109,0.3940000152587891,0.019080042839050293,Manuel Akanji,h,6490,OpenPlay,2023,LeftFoot,22291,Manchester City,Newcastle United,1,0,2023-08-19 19:00:00,Phil Foden,Pass
531,533576,28,BlockedShot,0.86,0.6940000152587891,0.06689226627349854,Jack Grealish,h,675,OpenPlay,2023,RightFoot,22291,Manchester City,Newcastle United,1,0,2023-08-19 19:00:00,Phil Foden,LayOff
532,533577,28,BlockedShot,0.8109999847412109,0.534000015258789,0.032127298414707184,Mateo Kovacic,h,2254,OpenPlay,2023,LeftFoot,22291,Manchester City,Newcastle United,1,0,2023-08-19 19:00:00,Kyle Walker,HeadPass
533,533578,29,BlockedShot,0.8090000152587891,0.639000015258789,0.03707383573055267,Phil Foden,h,6055,OpenPlay,2023,LeftFoot,22291,Manchester City,Newcastle United,1,0,2023-08-19 19:00:00,Manuel Akanji,Pass
534,533579,30,Goal,0.855999984741211,0.35200000762939454,0.30547618865966797,Julián Álvarez,h,10846,OpenPlay,2023,RightFoot,22291,Manchester City,Newcastle United,1,0,2023-08-19 19:00:00,Phil Foden,Pass
535,533580,34,BlockedShot,0.75,0.43200000762939456,0.013942950405180454,Mateo Kovacic,h,2254,SetPiece,2023,RightFoot,22291,Manchester City,Newcastle United,1,0,2023-08-19 19:00:00,,None
536,533582,37,BlockedShot,0.8730000305175781,0.6830000305175781,0.06376488506793976,Jack Grealish,h,675,OpenPlay,2023,RightFoot,22291,Manchester City,Newcastle United,1,0,2023-08-19 19:00:00,Phil Foden,Pass
537,533583,40,MissedShots,0.8619999694824219,0.62,0.0904695987701416,Erling Haaland,h,8260,OpenPlay,2023,LeftFoot,22291,Manchester City,Newcastle United,1,0,2023-08-19 19:00:00,Phil Foden,Pass
538,533586,49,SavedShot,0.8640000152587891,0.5870000076293945,0.08619220554828644,Erling Haaland,h,8260,OpenPlay,2023,LeftFoot,22291,Manchester City,Newcastle United,1,0,2023-08-19 19:00:00,,None
539,533587,62,MissedShots,0.87,0.53,0.12473570555448532,Erling Haaland,h,8260,OpenPlay,2023,LeftFoot,22291,Manchester City,Newcastle United,1,0,2023-08-19 19:00:00,Phil Foden,Pass
540,533588,64,SavedShot,0.895,0.3629999923706055,0.10658423602581024,Erling Haaland,h,8260,OpenPlay,2023,RightFoot,22291,Manchester City,Newcastle United,1,0,2023-08-19 19:00:00,Phil Foden,Pass
541,533592,87,BlockedShot,0.8730000305175781,0.4229999923706055,0.11331051588058472,Phil Foden,h,6055,OpenPlay,2023,LeftFoot,22291,Manchester City,Newcastle United,1,0,2023-08-19 19:00:00,Julián Álvarez,Pass
542,533593,88,SavedShot,0.914000015258789,0.34400001525878904,0.12221945822238922,Phil Foden,h,6055,OpenPlay,2023,RightFoot,22291,Manchester City,Newcastle United,1,0,2023-08-19 19:00:00,Erling Haaland,Pass
543,533724,0,BlockedShot,0.9109999847412109,0.7040000152587891,0.054824091494083405,Lucas Digne,h,1823,OpenPlay,2023,LeftFoot,22292,Aston Villa,Everton,4,0,2023-08-20 13:00:00,Ollie Watkins,Pass
544,533725,8,MissedShots,0.8159999847412109,0.5479999923706055,0.0543033592402935,Moussa Diaby,h,6556,OpenPlay,2023,LeftFoot,22292,Aston Villa,Everton,4,0,2023-08-20 13:00:00,Ollie Watkins,Pass
545,533726,17,Goal,0.9630000305175781,0.46599998474121096,0.6844462156295776,John McGinn,h,7723,OpenPlay,2023,RightFoot,22292,Aston Villa,Everton,4,0,2023-08-20 13:00:00,Leon Bailey,Pass
546,533729,21,MissedShots,0.919000015258789,0.5220000076293946,0.09815222769975662,Leon Bailey,h,5221,FromCorner,2023,Head,22292,Aston Villa,Everton,4,0,2023-08-20 13:00:00,Matthew Cash,Cross
547,533730,23,Goal,0.885,0.5,0.7611688375473022,Douglas Luiz,h,6122,Penalty,2023,RightFoot,22292,Aston Villa,Everton,4,0,2023-08-20 13:00:00,,Standard
548,533731,26,SavedShot,0.8469999694824218,0.46599998474121096,0.11424701660871506,Moussa Diaby,h,6556,OpenPlay,2023,LeftFoot,22292,Aston Villa,Everton,4,0,2023-08-20 13:00:00,Douglas Luiz,Pass
549,533732,33,SavedShot,0.8780000305175781,0.46599998474121096,0.12624984979629517,Moussa Diaby,h,6556,OpenPlay,2023,RightFoot,22292,Aston Villa,Everton,4,0,2023-08-20 13:00:00,Lucas Digne,Cross
550,533734,49,BlockedShot,0.745999984741211,0.33099998474121095,0.015626098960638046,Boubacar Kamara,h,5789,OpenPlay,2023,LeftFoot,22292,Aston Villa,Everton,4,0,2023-08-20 13:00:00,Moussa Diaby,Pass
551,533735,50,Goal,0.8930000305175781,0.5590000152587891,0.5010799765586853,Leon Bailey,h,5221,OpenPlay,2023,RightFoot,22292,Aston Villa,Everton,4,0,2023-08-20 13:00:00,,None
552,533739,55,MissedShots,0.9119999694824219,0.34400001525878904,0.4207921028137207,Ollie Watkins,h,8865,OpenPlay,2023,RightFoot,22292,Aston Villa,Everton,4,0,2023-08-20 13:00:00,Moussa Diaby,Throughball
553,533742,66,SavedShot,0.76,0.5459999847412109,0.023278456181287766,Philippe Coutinho,h,488,OpenPlay,2023,RightFoot,22292,Aston Villa,Everton,4,0,2023-08-20 13:00:00,Ollie Watkins,Pass
554,533743,74,Goal,0.8619999694824219,0.534000015258789,0.37734442949295044,Jhon Durán,h,11366,OpenPlay,2023,LeftFoot,22292,Aston Villa,Everton,4,0,2023-08-20 13:00:00,,TakeOn
555,533744,79,MissedShots,0.6830000305175781,0.6809999847412109,0.011847329325973988,Philippe Coutinho,h,488,OpenPlay,2023,RightFoot,22292,Aston Villa,Everton,4,0,2023-08-20 13:00:00,Jhon Durán,Pass
556,536980,2,BlockedShot,0.9690000152587891,0.649000015258789,0.05421718582510948,Gabriel Martinelli,h,7752,FromCorner,2023,RightFoot,21934,Arsenal,Manchester United,3,1,2023-09-03 15:30:00,Eddie Nketiah,TakeOn
557,536981,12,MissedShots,0.9059999847412109,0.545,0.10152359306812286,Kai Havertz,h,5220,OpenPlay,2023,LeftFoot,21934,Arsenal,Manchester United,3,1,2023-09-03 15:30:00,,None
558,536982,14,BlockedShot,0.8630000305175781,0.3060000038146973,0.017599232494831085,Bukayo Saka,h,7322,FromCorner,2023,LeftFoot,21934,Arsenal,Manchester United,3,1,2023-09-03 15:30:00,,Aerial
559,536983,17,BlockedShot,0.8059999847412109,0.45,0.05448155105113983,Martin Odegaard,h,2517,OpenPlay,2023,LeftFoot,21934,Arsenal,Manchester United,3,1,2023-09-03 15:30:00,Ben White,Pass
560,536984,18,MissedShots,0.950999984741211,0.5309999847412109,0.07510222494602203,Declan Rice,h,5553,FromCorner,2023,Head,21934,Arsenal,Manchester United,3,1,2023-09-03 15:30:00,Bukayo Saka,Aerial
561,536986,27,Goal,0.8630000305175781,0.46799999237060547,0.08797547966241837,Martin Odegaard,h,2517,OpenPlay,2023,LeftFoot,21934,Arsenal,Manchester United,3,1,2023-09-03 15:30:00,Gabriel Martinelli,Pass
562,536989,42,BlockedShot,0.9059999847412109,0.6890000152587891,0.06023288518190384,Gabriel Martinelli,h,7752,OpenPlay,2023,RightFoot,21934,Arsenal,Manchester United,3,1,2023-09-03 15:30:00,Bukayo Saka,Pass
563,536990,46,BlockedShot,0.8130000305175781,0.40599998474121096,0.02830846980214119,Bukayo Saka,h,7322,FromCorner,2023,LeftFoot,21934,Arsenal,Manchester United,3,1,2023-09-03 15:30:00,Eddie Nketiah,Pass
564,536991,48,MissedShots,0.970999984741211,0.5940000152587891,0.05828925594687462,Kai Havertz,h,5220,FromCorner,2023,Head,21934,Arsenal,Manchester United,3,1,2023-09-03 15:30:00,Bukayo Saka,Cross
565,536992,50,BlockedShot,0.7919999694824219,0.38799999237060545,0.03159254044294357,Martin Odegaard,h,2517,OpenPlay,2023,RightFoot,21934,Arsenal,Manchester United,3,1,2023-09-03 15:30:00,Oleksandr Zinchenko,Pass
566,536993,52,BlockedShot,0.8680000305175781,0.6129999923706054,0.07914049923419952,Eddie Nketiah,h,6482,OpenPlay,2023,RightFoot,21934,Arsenal,Manchester United,3,1,2023-09-03 15:30:00,Kai Havertz,Pass
567,536997,62,SavedShot,0.8780000305175781,0.6530000305175782,0.08051975816488266,Martin Odegaard,h,2517,OpenPlay,2023,LeftFoot,21934,Arsenal,Manchester United,3,1,2023-09-03 15:30:00,Eddie Nketiah,TakeOn
568,536998,67,MissedShots,0.7809999847412109,0.4929999923706055,0.031293101608753204,Gabriel Martinelli,h,7752,FromCorner,2023,RightFoot,21934,Arsenal,Manchester United,3,1,2023-09-03 15:30:00,Bukayo Saka,Pass
569,537003,80,SavedShot,0.9209999847412109,0.5529999923706055,0.4725034832954407,Bukayo Saka,h,7322,OpenPlay,2023,LeftFoot,21934,Arsenal,Manchester United,3,1,2023-09-03 15:30:00,Ben White,Pass
570,537004,95,BlockedShot,0.7959999847412109,0.27899999618530275,0.019559655338525772,Martin Odegaard,h,2517,OpenPlay,2023,LeftFoot,21934,Arsenal,Manchester United,3,1,2023-09-03 15:30:00,Gabriel Jesus,Pass
571,537005,95,Goal,0.9119999694824219,0.6969999694824218,0.0337604321539402,Declan Rice,h,5553,FromCorner,2023,RightFoot,21934,Arsenal,Manchester United,3,1,2023-09-03 15:30:00,Bukayo Saka,Cross
572,537006,100,Goal,0.9119999694824219,0.5590000152587891,0.6236258149147034,Gabriel Jesus,h,5543,OpenPlay,2023,RightFoot,21934,Arsenal,Manchester United,3,1,2023-09-03 15:30:00,Fábio Vieira,TakeOn
573,535893,1,MissedShots,0.8159999847412109,0.5270000076293946,0.0518399253487587,Ross Barkley,h,592,OpenPlay,2023,RightFoot,21925,Luton,West Ham,1,2,2023-09-01 19:00:00,,None
574,535895,13,BlockedShot,0.7340000152587891,0.635,0.01765829510986805,Tahith Chong,h,7439,OpenPlay,2023,LeftFoot,21925,Luton,West Ham,1,2,2023-09-01 19:00:00,Marvelous Nakamba,Pass
575,535896,14,MissedShots,0.8680000305175781,0.585,0.10733500868082047,Ross Barkley,h,592,OpenPlay,2023,LeftFoot,21925,Luton,West Ham,1,2,2023-09-01 19:00:00,Alfie Doughty,TakeOn
576,535897,23,MissedShots,0.9319999694824219,0.45799999237060546,0.05228988081216812,Mads Andersen,h,11715,FromCorner,2023,Head,21925,Luton,West Ham,1,2,2023-09-01 19:00:00,Ross Barkley,Aerial
577,535903,38,MissedShots,0.87,0.6459999847412109,0.05087503045797348,Elijah Adebayo,h,11718,OpenPlay,2023,RightFoot,21925,Luton,West Ham,1,2,2023-09-01 19:00:00,,None
578,535904,40,MissedShots,0.914000015258789,0.625,0.029184481129050255,Carlton Morris,h,11717,OpenPlay,2023,Head,21925,Luton,West Ham,1,2,2023-09-01 19:00:00,Ryan John Giles,Cross
579,535905,43,MissedShots,0.9340000152587891,0.48200000762939454,0.38347551226615906,Reece Burke,h,1771,FromCorner,2023,Head,21925,Luton,West Ham,1,2,2023-09-01 19:00:00,Ross Barkley,Cross
580,535906,43,MissedShots,0.9740000152587891,0.5770000076293945,0.4744294285774231,Tahith Chong,h,7439,FromCorner,2023,LeftFoot,21925,Luton,West Ham,1,2,2023-09-01 19:00:00,Reece Burke,Rebound
581,535907,52,BlockedShot,0.779000015258789,0.365,0.020794527605175972,Alfie Doughty,h,11723,OpenPlay,2023,LeftFoot,21925,Luton,West Ham,1,2,2023-09-01 19:00:00,Elijah Adebayo,TakeOn
582,535909,56,BlockedShot,0.9540000152587891,0.45,0.10924823582172394,Elijah Adebayo,h,11718,OpenPlay,2023,RightFoot,21925,Luton,West Ham,1,2,2023-09-01 19:00:00,Marvelous Nakamba,Cross
583,535910,56,MissedShots,0.98,0.4259999847412109,0.09276153892278671,Elijah Adebayo,h,11718,OpenPlay,2023,RightFoot,21925,Luton,West Ham,1,2,2023-09-01 19:00:00,,None
584,535911,60,BlockedShot,0.9259999847412109,0.5940000152587891,0.06166963279247284,Reece Burke,h,1771,FromCorner,2023,RightFoot,21925,Luton,West Ham,1,2,2023-09-01 19:00:00,Ross Barkley,Cross
585,535912,60,MissedShots,0.9209999847412109,0.46799999237060547,0.04259137809276581,Reece Burke,h,1771,FromCorner,2023,Head,21925,Luton,West Ham,1,2,2023-09-01 19:00:00,Ross Barkley,Aerial
586,535914,82,MissedShots,0.9219999694824219,0.47,0.09393749386072159,Carlton Morris,h,11717,OpenPlay,2023,RightFoot,21925,Luton,West Ham,1,2,2023-09-01 19:00:00,,None
587,535916,91,Goal,0.9269999694824219,0.4759999847412109,0.5723549723625183,Mads Andersen,h,11715,OpenPlay,2023,Head,21925,Luton,West Ham,1,2,2023-09-01 19:00:00,Carlton Morris,Aerial
588,535917,95,BlockedShot,0.9159999847412109,0.69,0.04392188787460327,Chiedozie Ogbene,h,11719,OpenPlay,2023,LeftFoot,21925,Luton,West Ham,1,2,2023-09-01 19:00:00,Cauley Woodrow,HeadPass
589,536288,30,MissedShots,0.8969999694824219,0.6659999847412109,0.06953159719705582,Erling Haaland,h,8260,OpenPlay,2023,LeftFoot,21927,Manchester City,Fulham,5,1,2023-09-02 14:00:00,Mateo Kovacic,Pass
590,536289,30,Goal,0.9309999847412109,0.49,0.5601994395256042,Julián Álvarez,h,10846,OpenPlay,2023,RightFoot,21927,Manchester City,Fulham,5,1,2023-09-02 14:00:00,Erling Haaland,Rebound
591,536293,49,Goal,0.8680000305175781,0.44299999237060544,0.01786711812019348,Nathan Aké,h,579,FromCorner,2023,Head,21927,Manchester City,Fulham,5,1,2023-09-02 14:00:00,Phil Foden,Cross
592,536295,57,Goal,0.8530000305175781,0.47,0.3721029758453369,Erling Haaland,h,8260,OpenPlay,2023,LeftFoot,21927,Manchester City,Fulham,5,1,2023-09-02 14:00:00,,None
593,536297,63,BlockedShot,0.9259999847412109,0.600999984741211,0.13079571723937988,Julián Álvarez,h,10846,OpenPlay,2023,LeftFoot,21927,Manchester City,Fulham,5,1,2023-09-02 14:00:00,Erling Haaland,Pass
594,536298,69,Goal,0.885,0.5,0.7611688375473022,Erling Haaland,h,8260,Penalty,2023,LeftFoot,21927,Manchester City,Fulham,5,1,2023-09-02 14:00:00,,Standard
595,536300,94,Goal,0.8730000305175781,0.5420000076293945,0.12880565226078033,Erling Haaland,h,8260,OpenPlay,2023,LeftFoot,21927,Manchester City,Fulham,5,1,2023-09-02 14:00:00,Sergio Gómez,Pass
